id,title,section,heading,content,url,type,category
1103,Rent Act 1977,s.13(2),LandlordÃ¢â¬â¢s interest belonging to Crown,(2) An interest belonging to Her Majesty in right of the Crown shall not prevent a tenancy from being a protected tenancy or a person from being a statutory tenant if the interest is under the management of the Crown Estate Commissioners.,https://www.legislation.gov.uk/ukpga/1977/42/section/13,statute,"Tenancy, Transfers, Rent and Eviction"
1104,Rent Act 1977,s.15(1),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.",(1) A tenancy shall not be a protected tenancy at any time when the interest of the landlord under that tenancy belongs to a housing association falling within subsection (3) below; nor shall a person at any time be a statutory tenant of a dwelling-house if the interest of his immediate landlord would belong at that time to such a housing association.,https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1105,Rent Act 1977,s.15(2)(a),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.",(2)(a) the Regulator of Social Housing;,https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1106,Rent Act 1977,s.15(2)(b),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.",(2)(b) a housing trust which is a charity;,https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1107,Rent Act 1977,s.15(3)(za),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.",(3)(za) it is a private registered provider of social housing;,https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1108,Rent Act 1977,s.15(3)(a),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.",(3)(a) it is a registered social landlord within the meaning of the Housing Act 1985;,https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1109,Rent Act 1977,s.15(3)(b),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.",(3)(b) it is a co-operative housing association within the meaning of the Housing Associations Act 1985.,https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1110,Rent Act 1977,s.15(5)(a),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.","(5)(a) is required by the terms of its constituent instrument to use the whole of its funds, including any surplus which may arise from its operations, for the purpose of providing housing accommodation;",https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1111,Rent Act 1977,s.15(5)(b),"LandlordÃ¢â¬â¢s interest belonging to housing association, etc.","(5)(b) is required by the terms of its constituent instrument to devote the whole, or substantially the whole, of its funds to charitable purposes and in fact uses the whole, or substantially the whole, of its funds for the purpose of providing housing accommodation.",https://www.legislation.gov.uk/ukpga/1977/42/section/15,statute,"Tenancy, Transfers, Rent and Eviction"
1112,Rent Act 1977,s.16(1),LandlordÃ¢â¬â¢s interest belonging to housing co-operative,"(1) A tenancy shall not be a protected tenancy at any time when the interest of the landlord under that tenancy belongs to a housing co-operative, within the meaning of section 27B of the Housing Act 1985, and the dwelling-house is comprised in a housing co-operative agreement within the meaning of that section.",https://www.legislation.gov.uk/ukpga/1977/42/section/16,statute,"Tenancy, Transfers, Rent and Eviction"
1113,Rent Act 1977,s.18(1),Regulated tenancies,"(1) Subject to sections 24(3) and 143 of this Act, a Ã¢â¬Åregulated tenancyÃ¢â¬Â is, for the purposes of this Act, a protected or statutory tenancy to which Part II of Schedule 1 applies.",https://www.legislation.gov.uk/ukpga/1977/42/section/18,statute,"Tenancy, Transfers, Rent and Eviction"
1114,Rent Act 1977,s.18(2),Regulated tenancies,"(2) Where a regulated tenancy is followed by a statutory tenancy of the same dwelling-house, the two shall be treated for the purposes of this Act as together constituting one regulated tenancy.",https://www.legislation.gov.uk/ukpga/1977/42/section/18,statute,"Tenancy, Transfers, Rent and Eviction"
1115,Rent Act 1977,s.62(1)(a),Registration areas,"(1) Except so far as different provision is made by an order under section 17 of the Local Government Act 1992, or Part 1 of the Local Government and Public Involvement in Health Act 2007, the registration areas for the purpose of this Part of this Act areÃ¢â¬â   (a) counties and county boroughs;",https://www.legislation.gov.uk/ukpga/1977/42/section/62,statute,"Tenancy, Transfers, Rent and Eviction"
1116,Rent Act 1977,s.62(1)(b),Registration areas,(1) ...   (b) London boroughs;,https://www.legislation.gov.uk/ukpga/1977/42/section/62,statute,"Tenancy, Transfers, Rent and Eviction"
1117,Rent Act 1977,s.62(1)(c),Registration areas,(1) ...   (c) the City of London.,https://www.legislation.gov.uk/ukpga/1977/42/section/62,statute,"Tenancy, Transfers, Rent and Eviction"
1118,Rent Act 1977,s.62(2)(a),Registration areas,(2)(a) the City of London shall be deemed to include the Inner Temple and the Middle Temple;,https://www.legislation.gov.uk/ukpga/1977/42/section/62,statute,"Tenancy, Transfers, Rent and Eviction"
1119,Rent Act 1977,s.62(2)(b),Registration areas,(2)(b) the Isles of Scilly shall be a registration area and the Council of the Isles of Scilly shall be the local authority for that registration area.,https://www.legislation.gov.uk/ukpga/1977/42/section/62,statute,"Tenancy, Transfers, Rent and Eviction"
1120,Rent Act 1977,s.65A(1),Right of appeal from a rent assessment committee,(1) An appeal on any point of law from a decision of a rent assessment committee constituted under Schedule 10 to this Act may be made to the Upper Tribunal.,https://www.legislation.gov.uk/ukpga/1977/42/section/65A,statute,"Tenancy, Transfers, Rent and Eviction"
1121,Rent Act 1977,s.65A(2),Right of appeal from a rent assessment committee,(2) Subsection (1) does not apply where the rent assessment committee is exercising functions of a leasehold valuation tribunal or a residential property tribunal.,https://www.legislation.gov.uk/ukpga/1977/42/section/65A,statute,"Tenancy, Transfers, Rent and Eviction"
1122,Rent Act 1977,s.66(1),Register of rents,"(1) For each registration area, a register for the purposes of this Part of this Act shall be prepared and kept up to date by the rent officer.",https://www.legislation.gov.uk/ukpga/1977/42/section/66,statute,"Tenancy, Transfers, Rent and Eviction"
1123,Rent Act 1977,s.66(1A)(a),Register of rents,"(1A)(a) if the area is not specified in an order made under section 64B of this Act, as may be provided by the scheme made for the area under section 63 of this Act;",https://www.legislation.gov.uk/ukpga/1977/42/section/66,statute,"Tenancy, Transfers, Rent and Eviction"
1124,Rent Act 1977,s.66(1A)(b),Register of rents,"(1A)(b) if the area is so specified, as the Secretary of State may direct.",https://www.legislation.gov.uk/ukpga/1977/42/section/66,statute,"Tenancy, Transfers, Rent and Eviction"
1125,Rent Act 1977,s.66(2)(a),Register of rents,(2)(a) the prescribed particulars with regard to the tenancy;,https://www.legislation.gov.uk/ukpga/1977/42/section/66,statute,"Tenancy, Transfers, Rent and Eviction"
1126,Rent Act 1977,s.66(2)(b),Register of rents,(2)(b) a specification of the dwelling-house.,https://www.legislation.gov.uk/ukpga/1977/42/section/66,statute,"Tenancy, Transfers, Rent and Eviction"
1127,Rent Act 1977,s.66(3),Register of rents,(3) A copy of an entry in the register certified under the hand of the rent officer or any person duly authorised by him shall be receivable in evidence in any court and in any proceedings.,https://www.legislation.gov.uk/ukpga/1977/42/section/66,statute,"Tenancy, Transfers, Rent and Eviction"
1128,Rent Act 1977,s.66(4),Register of rents,(4) A person requiring such a certified copy shall be entitled to obtain it on payment of the prescribed fee.,https://www.legislation.gov.uk/ukpga/1977/42/section/66,statute,"Tenancy, Transfers, Rent and Eviction"
1129,Rent Act 1977,s.67(1),Application for registration of rent,"(1) An application for the registration of a rent for a dwelling-house may be made to the rent officer by the landlord or the tenant, or jointly by the landlord and the tenant, under a regulated tenancy of the dwelling-house.",https://www.legislation.gov.uk/ukpga/1977/42/section/67,statute,"Tenancy, Transfers, Rent and Eviction"
1130,Rent Act 1977,s.67(2)(a),Application for registration of rent,(2)(a) specify the rent which it is sought to register;,https://www.legislation.gov.uk/ukpga/1977/42/section/67,statute,"Tenancy, Transfers, Rent and Eviction"
1131,Rent Act 1977,s.67(2)(b),Application for registration of rent,"(2)(b) where the rent includes any sum payable by the tenant to the landlord for services and the application is made by the landlord, specify that sum and be accompanied by details of the expenditure incurred by the landlord in providing those services;",https://www.legislation.gov.uk/ukpga/1977/42/section/67,statute,"Tenancy, Transfers, Rent and Eviction"
1132,Rent Act 1977,s.67(2)(c),Application for registration of rent,(2)(c) contain such other particulars as may be prescribed.,https://www.legislation.gov.uk/ukpga/1977/42/section/67,statute,"Tenancy, Transfers, Rent and Eviction"
1133,Rent Act 1977,s.67(3),Application for registration of rent,"(3) Subject to subsection (4) below and sections 67A and 70A of this Act, where a rent for a dwelling-house has been registered under this Part of this Act, no application by the tenant alone or by the landlord alone for the registration of a different rent for that dwelling-house shall be entertained before the expiry of two years from the relevant date except on the ground that, since that date, there has been such a change inÃ¢â¬â   (a) the condition of the dwelling-house (including any improvement therein),   (b) the terms of the tenancy,   (c) the quantity, quality or condition of any furniture provided for use under the tenancy (deterioration by fair wear and tear excluded), or   (d) any other circumstances taken into consideration when the rent was registered or confirmed, as to make the registered rent no longer a fair rent.",https://www.legislation.gov.uk/ukpga/1977/42/section/67,statute,"Tenancy, Transfers, Rent and Eviction"
